rowID,speciesID,common_name,sara_status,Estimated Extent of Occurrence,Index of Area of Occupancy,Residential & Commercial Development Threat,Housing & Urban Areas Threat,Commercial & Industrial Areas Threat,Tourism & Recreation Areas Threat,Agriculture & Aquaculture Threat,Annual & Perennial Non-Timber Crops Threat,Wood & Pulp Plantations Threat,Livestock Farming & Ranching Threat,Marine & Freshwater Aquaculture Threat,Energy Production & Mining Threat,Oil & Gas Drilling Threat,Mining & Quarrying Threat,Renewable Energy Threat,Transportation & Service Corridors Threat,Roads & Railroads Threat,Utility & Service Lines Threat,Shipping Lanes Threat,Flight Paths Threat,Biological Resource Use Threat,Hunting & Collecting Terrestrial Animals Threat,Gathering Terrestrial Plants Threat,Logging & Wood Harvesting Threat,Fishing & Harvesting Aquatic Resources Threat,Human Intrusions & Disturbance Threat,Recreational Activities Threat,"War, Civil Unrest & Military Exercises Threat",Work & Other Activities Threat,Natural System Modifications Threat,Fire & Fire Suppression Threat,Dams & Water Management/Use Threat,Other Ecosystem Modifications Threat,Invasive & Other Species & Genes Threat,Invasive Non-Native/Alien Species Threat,Problematic Native Species Threat,Introduced Genetic Material Threat,X8.4_threat_identified,X8.5_threat_identified,X8.6_threat_identified,Pollution Threat,Household Sewage & Urban Waste Water Threat,Industrial & Military Effluents Threat,Agricultural & Forestry Effluents Threat,Garbage & Solid Waste Threat,Airborne Pollutants Threat,Excess Energy Threat,Geological Events Threat,Volcanoes Threat,Earthquakes/Tsunamis Threat,Avalanches/Landslides Threat,Climate Change & Severe Weather Threat,Habitat Shifting & Alteration Threat,Droughts Threat,Temperature Extremes Threat,Storms & Flooding Threat,X11.5_threat_identified,Annual Mean Temp,Mean Temperature of Warmest Quarter,Mean Temperature of Coldest Quarter,Annual Precipitation,Precipitation of Wettest Month,Precipitation of Driest Month,Precipitation Seasonality,Precipitation of Wettest Quarter,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Coldest Quarter,Mean Diurnal Range,Isothermality,Temperature Seasonality,Max Temperature of Warmest Month,Min Temperature of Coldest Month,Temperature Annual Range,Mean Temperature of Wettest Quarter,Mean Temperature of Driest Quarter
771,438,bicknell's thrush,1.0,297000.0,25000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0341945999999997,15.056666666666667,-11.704721666666666,1175.6666666666667,129.33333333333334,73.33333333333333,20.934096333333333,367.0,232.66666666666666,317.3333333333333,270.3333333333333,10.527721999999999,26.00582133333333,1086.4020833333334,22.12100033333333,-18.945,41.065999999999995,0.9941667000000004,-2.3698335333333334
772,428,salish sucker,0.0,1709.0,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
773,497,speckled dace,0.0,2809.0,528.0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
774,453,half-moon hairstreak,0.0,485.0,250.0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.09820835,11.287833,-9.531583699999999,1123.0,172.0,40.5,58.978643,490.0,136.5,280.0,338.0,10.675333,31.4379335,851.0906,18.286,-16.012,34.298,5.63050005,-1.8743331999999997
775,66,spiny softshell,1.0,24851.0,600.0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,-1.999145725,13.296750249999999,-18.956415999999997,853.5,106.5,40.5,32.6895285,307.5,138.0,299.0,140.0,11.790792,24.1306805,1306.88885,21.1645005,-27.631,48.795500000000004,12.702750250000001,-18.3389165
776,456,cherry birch,0.0,2.0,75.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
777,378,rainbow smelt lake utopia small-bodied population,1.0,29.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4155,17.126,-9.154333,1151.0,110.0,78.0,10.104486,312.0,246.0,290.0,280.0,11.409666,27.6806,1060.997,24.721,-16.498,41.219,-5.7776666,-3.4981666
778,506,common nighthawk,1.0,4817780.0,54000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.1905472731538462,13.421208346153845,-16.218086546153845,821.6923076923077,106.3076923076923,42.69230769230769,39.06329453846154,295.7692307692308,139.46153846153845,243.76923076923077,185.3846153846154,10.356671484615386,24.220845076923073,1211.3223653846153,20.72876930769231,-23.253942307692306,43.9827113076923,7.986650784615384,-10.181307684615383
779,116,western rattlesnake,1.0,27846.0,1114.0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
780,482,seaside bone lichen,1.0,87.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
781,105,chestnut-collared longspur,1.0,292000.0,2000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9638194670000001,14.323278,-17.726667333333335,522.0,95.0,17.666666666666668,60.811749666666664,248.66666666666666,59.0,248.66666666666666,61.333333333333336,11.862972666666666,25.497960666666668,1301.7156,21.82466666666667,-25.30666666666667,47.13133333333334,14.323278,-15.285388666666668
782,81,great basin gophersnake,1.0,34156.0,1044.0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
783,282,spalding's campion,0.0,1.0,1.0,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
784,388,northern leopard frog rocky mountain population,0.0,322.0,268.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
785,247,aweme borer,0.0,1.0,1.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0759167170000001,15.038944833333334,-18.932944666666668,605.3333333333334,88.66666666666667,25.666666666666668,46.536556999999995,240.33333333333334,84.66666666666667,240.33333333333334,86.33333333333333,12.171445,24.355391666666666,1379.4072333333334,23.141333333333332,-26.927333333333333,50.06866666666667,15.038944833333334,-17.191722
786,251,wallis' dark saltflat tiger beetle,0.0,4.0,4.0,1,1,0,0,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
787,215,eastern persius duskywing,0.0,500.0,8.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
788,338,lewis's woodpecker,1.0,86000.0,1250.0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
789,177,harbour seal lacs des loups marins subspecies,0.0,900.0,670.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4969997,11.2715,-21.536499,902.0,123.0,38.0,39.636505,353.0,134.0,336.0,138.0,10.5375,21.922981,1324.7723,18.342001,-29.724,48.066,10.0835,-20.3015
790,143,blue racer,0.0,18.0,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
791,365,massasauga carolinian population,0.0,865.0,40.0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
792,406,desert nightsnake,0.0,834.0,76.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
793,364,gray ratsnake carolinian population,0.0,7300.0,320.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
794,375,gray ratsnake great lakes/st. lawrence population,1.0,4114.0,1500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
795,221,sharp-tailed snake,0.0,995.0,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
796,421,eastern foxsnake great lakes/st. lawrence population,0.0,1984.0,188.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
797,420,eastern foxsnake carolinian population,0.0,18117.0,188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
798,60,gray fox,1.0,35173.0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
799,348,pallid bat,1.0,244.0,144.0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
800,371,virginia goat's-rue,0.0,10.0,16.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
801,302,mountain holly fern,1.0,48.0,13002.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1804165666666666,11.046833,-13.922777466666666,1207.3333333333333,153.0,53.666666666666664,34.40153033333333,448.0,185.66666666666666,302.3333333333333,330.6666666666667,9.626055,25.953833666666668,1013.8452333333335,17.997667,-20.618666666666666,38.61633333333333,6.8792777,-5.3683333
802,426,large whorled pogonia,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
803,287,victoria's owl-clover,0.0,9.0,43316.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
804,268,forked three-awned grass,0.0,502.0,3.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.999145725,13.296750249999999,-18.956415999999997,853.5,106.5,40.5,32.6895285,307.5,138.0,299.0,140.0,11.790792,24.1306805,1306.88885,21.1645005,-27.631,48.795500000000004,12.702750250000001,-18.3389165
805,284,streambank lupine,0.0,70.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
806,296,branched bartonia,1.0,400.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
807,344,false rue-anemone,1.0,3500.0,20.0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
808,285,tall bugbane,0.0,2075.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
809,398,mexican mosquito-fern,1.0,5400.0,40.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
810,303,showy phlox,1.0,57.0,115.0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
811,347,willowleaf aster,1.0,1000.0,20.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
812,361,round-leaved greenbrier great lakes plains population,1.0,2500.0,40.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49870825,15.3220005,-16.376333,805.0,90.0,43.0,25.742552,262.0,142.0,262.0,142.0,13.044084,26.33838,1289.0054,23.987,-25.538,49.525,15.3220005,-16.376333
813,192,whitebark pine,0.0,190067.0,47972.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1.09820835,11.287833,-9.531583699999999,1123.0,172.0,40.5,58.978643,490.0,136.5,280.0,338.0,10.675333,31.4379335,851.0906,18.286,-16.012,34.298,5.63050005,-1.8743331999999997
814,121,northern goshawk laingi subspecies,1.0,190028.0,2000.0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
815,67,western tiger salamander southern mountain population,0.0,5054.0,348.0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
816,40,dun skipper vestris subspecies,1.0,32597.0,236.0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
817,52,coastal giant salamander,1.0,760.0,608.0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
818,478,edwards' beach moth,0.0,2050.0,16.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
819,311,great basin spadefoot,1.0,30770.0,864.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
820,1,bert's predaceous diving beetle,0.0,4.0,4.0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.835,13.175,-12.757501,555.0,109.0,19.0,68.56813,287.0,65.0,287.0,67.0,12.118667,29.766087,1055.9305,20.037,-20.676,40.713,13.175,-10.657333
821,485,mormon metalmark prairie population,1.0,1891.0,376.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.012791599,15.477,-17.123333,498.0,89.0,16.0,59.156277,233.0,53.0,233.0,56.0,11.65375,24.392477,1323.8707,22.803,-24.973,47.776,15.477,-14.2465
822,470,red knot roselaari type,1.0,417396.0,25856.0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-3.9558056666666666,11.120777666666667,-18.3443888,768.3333333333334,112.66666666666667,28.333333333333332,48.63143399999999,318.0,96.0,177.0,238.66666666666666,9.838277666666668,24.421809,1212.2626,18.479,-24.833000000000002,43.312000000000005,6.6129447,-8.833833466666666
823,465,red knot rufa subspecies tierra del fuego/patagonia wintering population,0.0,205534.0,128375.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.9243096228181816,14.07654931818182,-16.635996245454546,785.7272727272727,98.9090909090909,43.45454545454545,37.33224718181818,272.8181818181818,141.45454545454547,249.54545454545453,158.27272727272728,10.447301209090908,23.572775999999998,1252.8862318181816,21.358727363636365,-23.842477272727272,45.201204272727274,8.682496372727273,-11.293999954545454
824,80,oregon forestsnail,0.0,3313.0,300.0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1.3614167,9.400666,-6.3056664,1691.0,235.0,62.0,49.389156,693.0,208.0,273.0,609.0,9.231999,33.10978,646.2507,16.535,-11.348,27.883,-1.9139999,6.9086666
